time,load_average_1min,load_average_5min,load_average_15min,total_tasks,running_tasks,sleeping_tasks,cpu_user,cpu_system,cpu_nice,cpu_idle,cpu_wait,cpu_si,memory_total,memory_free,memory_used,memory_buff,vm_total,vm_free,vm_used,memory_available,captured_packets,multilabel
69636,2.32,18,38.86,21,4,17,0,0,0,100,0,0,7957.8,999.3,2625.1,4333.4,947.2,947.2,0,5004,0,normal
84186,2.13,2.63,2.89,21,1,20,100,0,0,0,0,0,7957.8,846.7,2650.4,4460.7,947.2,947.2,0,4997.7,0,normal
64145,2.81,2.89,26.97,21,1,20,0,0,0,100,0,0,7957.8,720.7,3201.9,4035.1,947.2,947.2,0,4437.9,0,normal
66219,3.21,3.62,5.91,21,1,20,100,0,0,0,0,0,7957.8,573.7,3345.4,4038.7,947.2,947.2,0,4294.8,0,normal
57225,4.79,13.39,9.95,21,1,20,87.5,6.2,0,0,0,6.2,7957.8,1417.9,2643.1,3896.8,947.2,947.2,0,5012.1,0,normal
66104,4.95,3.62,6.19,21,1,20,100,0,0,0,0,0,7957.8,574.6,3344.6,4038.5,947.2,947.2,0,4295.6,0,normal
3564,3.54,3.72,3.41,21,1,20,92.3,0,0,0,0,7.7,7957.8,651.5,2748.5,4557.7,947.2,947.2,0,4899.7,0,normal
11411,3.32,3,2.93,21,1,20,100,0,0,0,0,0,7957.8,331,2831.7,4795,947.2,947.2,0,4816.4,0,normal
66026,3.14,3.12,6.28,21,2,19,100,0,0,0,0,0,7957.8,575.5,3344,4038.2,947.2,947.2,0,4296.2,0,normal
41790,25.64,11.21,8.59,21,1,20,100,0,0,0,0,0,7957.8,116.1,4240.6,3601.1,947.2,946.5,0.8,3401.2,62,normal
73857,2.37,2.64,3.17,21,2,19,100,0,0,0,0,0,7957.8,505.7,2933.2,4518.8,947.2,947.2,0,4696.2,0,normal
63359,2.76,4.14,59.35,21,1,20,85.7,14.3,0,0,0,0,7957.8,726.6,3197.3,4033.9,947.2,947.2,0,4442.6,0,normal
11049,2.69,2.72,2.85,21,1,20,100,0,0,0,0,0,7957.8,332.8,2830.5,4794.5,947.2,947.2,0,4817.6,0,normal
60097,4.7,3.28,3.66,21,1,20,50,43.8,0,0,0,6.2,7957.8,959.1,3031.7,3967,947.2,947.2,0,4608.4,277,dos
79733,1.72,2.4,2.53,21,1,20,100,0,0,0,0,0,7957.8,1055.6,2450.6,4451.6,947.2,947.2,0,5197.4,0,normal
69154,4.7,79.07,63.33,21,2,19,0,0,0,100,0,0,7957.8,1005.7,2619.4,4332.7,947.2,947.2,0,5009.6,0,normal
37153,3.1,3.3,4.2,21,1,20,73.7,21.1,0,0,0,5.3,7957.8,115.9,3696.3,4145.6,947.2,946.7,0.5,3944.4,46,normal
57648,11.09,10.72,9.55,21,1,20,100,0,0,0,0,0,7957.8,1315.9,2730.3,3911.5,947.2,947.2,0,4925.1,0,normal
32718,3.08,3.28,3.3,21,1,20,91.7,8.3,0,0,0,0,7957.8,115.9,3087.5,4754.4,947.2,947,0.3,4554.4,0,normal
1506,2.09,2.71,2.88,21,1,20,100,0,0,0,0,0,7957.8,835.3,2655.4,4467,947.2,947.2,0,4992.8,0,normal
32292,3.56,3.37,3.3,21,1,20,100,0,0,0,0,0,7957.8,142.6,3077,4738.2,947.2,947,0.3,4564.9,43,normal
77732,2.54,3.04,2.26,21,1,20,100,0,0,0,0,0,7957.8,1148.8,2376.7,4432.3,947.2,947.2,0,5271.2,0,normal
3872,2.64,3.16,3.26,21,2,19,100,0,0,0,0,0,7957.8,649.5,2750.1,4558.2,947.2,947.2,0,4898,0,normal
4788,2.88,3.23,3.32,21,2,19,0,0,0,100,0,0,7957.8,643.9,2753.2,4560.6,947.2,947.2,0,4894.9,0,normal
57677,12.48,11.32,9.8,21,1,20,100,0,0,0,0,0,7957.8,1316.4,2729.8,3911.6,947.2,947.2,0,4925.6,0,normal
35339,3.04,2.95,3.03,21,2,19,100,0,0,0,0,0,7957.8,127.5,3203.4,4626.9,947.2,947,0.3,4438.5,0,normal
9088,2.57,2.66,2.86,21,1,20,100,0,0,0,0,0,7957.8,335.6,2830.8,4791.3,947.2,947.2,0,4817.3,0,normal
63761,2.36,3.13,39.37,21,4,17,75,25,0,0,0,0,7957.8,722.9,3200.3,4034.5,947.2,947.2,0,4439.5,0,normal
33511,3.51,3.36,3.3,21,1,20,100,0,0,0,0,0,7957.8,126.5,3123.9,4707.3,947.2,947,0.3,4518,0,normal
10550,3.53,2.99,2.91,21,2,19,100,0,0,0,0,0,7957.8,334.1,2830.3,4793.4,947.2,947.2,0,4817.9,0,normal
57537,10.82,9.03,8.86,21,2,19,100,0,0,0,0,0,7957.8,1328.3,2720.4,3909.1,947.2,947.2,0,4935.1,0,normal
77793,5.7,3.74,2.55,21,2,19,100,0,0,0,0,0,7957.8,1149.2,2376.1,4432.4,947.2,947.2,0,5271.8,0,normal
51,2.24,2.48,2.71,21,2,19,0,0,0,100,0,0,7957.8,837.8,2655.4,4464.6,947.2,947.2,0,4992.7,0,normal
68024,2.98,3.13,3.51,21,1,20,91.7,8.3,0,0,0,0,7957.8,536.3,3359.6,4061.8,947.2,947.2,0,4280.6,0,normal
73311,2.88,2.82,3.63,21,1,20,100,0,0,0,0,0,7957.8,508.1,2932.1,4517.5,947.2,947.2,0,4697.3,0,normal
3521,4.33,3.86,3.44,21,2,19,100,0,0,0,0,0,7957.8,653.4,2746.7,4557.7,947.2,947.2,0,4901.4,0,normal
31421,4.32,3.52,3.45,21,3,18,0,100,0,0,0,0,7957.8,125,3040.4,4792.3,947.2,947,0.3,4601.5,0,normal
85833,2.94,2.94,2.99,21,1,20,100,0,0,0,0,0,7957.8,841.7,2652.4,4463.6,947.2,947.2,0,4995.7,0,normal
2948,3.3,3.25,3.11,21,2,19,92.9,0,0,0,0,7.1,7957.8,623.6,2745.5,4588.6,947.2,947.2,0,4902.6,0,normal
2365,2.24,2.61,2.84,21,2,19,100,0,0,0,0,0,7957.8,757.8,2731.2,4468.7,947.2,947.2,0,4917,0,normal
35142,2.49,2.95,3.05,21,1,20,85.7,0,0,0,0,14.3,7957.8,119.7,3195.8,4642.3,947.2,947,0.3,4446.1,3,normal
5183,3.72,3.24,3.23,21,1,20,100,0,0,0,0,0,7957.8,642.1,2753.9,4561.8,947.2,947.2,0,4894.2,0,normal
74834,3.14,3.39,3.19,21,1,20,100,0,0,0,0,0,7957.8,253.6,3007.1,4697,947.2,947.2,0,4622.3,0,normal
63938,2.43,3.08,33.14,21,2,19,100,0,0,0,0,0,7957.8,721.4,3201.5,4034.9,947.2,947.2,0,4438.4,0,normal
2839,2.84,3.16,3.08,21,1,20,85.7,7.1,0,0,0,7.1,7957.8,625.4,2743.9,4588.4,947.2,947.2,0,4904.3,0,normal
64995,3.85,3.15,12.67,21,2,19,100,0,0,0,0,0,7957.8,578,3343.3,4036.4,947.2,947.2,0,4296.9,0,normal
41834,30.12,13.97,9.62,21,1,20,100,0,0,0,0,0,7957.8,133.8,4241,3583,947.2,946.5,0.8,3400.8,0,normal
31861,3.27,3.13,3.25,21,1,20,100,0,0,0,0,0,7957.8,124.6,3055,4778.2,947.2,947,0.3,4586.9,0,normal
73727,3.09,2.87,3.31,21,1,20,100,0,0,0,0,0,7957.8,507.7,2931.4,4518.6,947.2,947.2,0,4698,0,normal
11594,3.11,3.06,2.98,21,1,20,100,0,0,0,0,0,7957.8,330.4,2832,4795.4,947.2,947.2,0,4816.1,0,normal
37412,4.79,8.16,6.44,21,1,20,100,0,0,0,0,0,7957.8,796.6,3870.3,3290.9,947.2,946.5,0.8,3771.6,0,normal
34333,3.76,3.07,3.07,21,1,20,91.7,8.3,0,0,0,0,7957.8,126.8,3157.6,4673.4,947.2,947,0.3,4484.3,0,normal
72708,3.13,3.03,4.43,21,3,18,100,0,0,0,0,0,7957.8,576,2865.3,4516.4,947.2,947.2,0,4764.1,0,normal
72900,3.36,3.16,4.2,21,1,20,0,100,0,0,0,0,7957.8,513,2927.8,4516.9,947.2,947.2,0,4701.6,0,normal
69324,2.57,45.97,53.21,21,2,19,0,0,0,100,0,0,7957.8,1004,2620.8,4332.9,947.2,947.2,0,5008.2,0,normal
64890,3.18,2.99,13.78,21,1,20,100,0,0,0,0,0,7957.8,579.2,3342.3,4036.2,947.2,947.2,0,4297.9,0,normal
62673,3.22,16.55,121.21,21,1,20,100,0,0,0,0,0,7957.8,1046.1,2879.3,4032.4,947.2,947.2,0,4760.3,0,normal
69760,3.32,3.14,3.2,21,1,20,83.3,16.7,0,0,0,0,7957.8,512.7,3379.2,4065.9,947.2,947.2,0,4261,0,normal
9917,2.93,2.8,2.79,21,1,20,100,0,0,0,0,0,7957.8,334,2831.2,4792.5,947.2,947.2,0,4816.9,0,normal
32565,3.96,3.71,3.44,21,1,20,83.3,16.7,0,0,0,0,7957.8,130.5,3079.6,4747.7,947.2,947,0.3,4562.3,63,normal
35065,2.66,3.03,3.09,21,6,15,100,0,0,0,0,0,7957.8,116.6,3190.2,4650.9,947.2,947,0.3,4451.7,110,normal
65761,3.54,3.32,7.4,21,1,20,100,0,0,0,0,0,7957.8,576.3,3343.6,4037.8,947.2,947.2,0,4296.6,0,normal
73609,2.4,2.57,3.28,21,3,18,100,0,0,0,0,0,7957.8,510.9,2928.9,4518,947.2,947.2,0,4700.5,0,normal
69732,2.16,13.48,35.11,21,2,19,100,0,0,0,0,0,7957.8,995.3,2628.6,4333.9,947.2,947.2,0,5000.5,0,normal
34469,3.05,3.14,3.1,21,1,20,100,0,0,0,0,0,7957.8,138.2,3165.3,4654.3,947.2,947,0.3,4476.6,0,normal
41134,3.45,5.64,6.68,21,2,19,0,2.9,0,97.1,0,0,7957.8,116.3,4214.4,3627.1,947.2,946.5,0.8,3427.4,10,normal
71065,2.43,3.01,10.6,21,2,19,100,0,0,0,0,0,7957.8,912,2709.7,4336,947.2,947.2,0,4919.3,0,normal
56999,17.55,24.42,11.74,21,1,20,100,0,0,0,0,0,7957.8,1432.6,2635.7,3889.4,947.2,947.2,0,5019.4,0,normal
9621,2.84,2.58,2.74,21,2,19,100,0,0,0,0,0,7957.8,335.9,2829.8,4792,947.2,947.2,0,4818.3,0,normal
75247,3.8,3.27,3.12,21,1,20,100,0,0,0,0,0,7957.8,250.4,3009.6,4697.7,947.2,947.2,0,4619.8,0,normal
55287,3.37,3.55,13.18,21,1,20,100,0,0,0,0,0,7957.8,843.8,3138.2,3975.7,947.2,946.7,0.5,4508.1,10,normal
59815,2.28,2.79,3.77,21,1,20,100,0,0,0,0,0,7957.8,1302.6,2695.6,3959.5,947.2,947.2,0,4944.5,0,normal
74289,2.57,2.71,3,21,1,20,100,0,0,0,0,0,7957.8,502.5,2935.8,4519.5,947.2,947.2,0,4693.6,0,normal
11722,2.74,2.89,2.93,21,2,19,100,0,0,0,0,0,7957.8,330.1,2832.1,4795.5,947.2,947.2,0,4816,0,normal
10445,2.42,2.77,2.84,21,1,20,100,0,0,0,0,0,7957.8,333.9,2830.6,4793.2,947.2,947.2,0,4817.5,0,normal
77335,3.13,3.07,1.76,21,2,19,100,0,0,0,0,0,7957.8,1353,2173.4,4431.3,947.2,947.2,0,5474.5,0,normal
64170,2.78,2.88,26.32,21,1,20,44.4,55.6,0,0,0,0,7957.8,664.1,3258.5,4035.2,947.2,947.2,0,4381.4,0,normal
67816,2.75,3.02,3.58,21,1,20,100,0,0,0,0,0,7957.8,538.2,3358.1,4061.5,947.2,947.2,0,4282.1,0,normal
34809,2.37,3.11,3.12,21,2,19,100,0,0,0,0,0,7957.8,124.1,3180.4,4653.3,947.2,947,0.3,4461.5,0,normal
70733,4.02,3.53,13.94,21,1,20,100,0,0,0,0,0,7957.8,915.5,2706.8,4335.5,947.2,947.2,0,4922.2,0,normal
39121,24.88,22.19,13.17,21,2,19,64.3,21.4,0,0,0,14.3,7957.8,305.6,4042.6,3609.5,947.2,946.5,0.8,3599.2,0,normal
8174,2.67,2.93,3,21,1,20,100,0,0,0,0,0,7957.8,337.4,2830.7,4789.7,947.2,947.2,0,4817.5,0,normal
11460,3.76,3.16,2.99,21,2,19,100,0,0,0,0,0,7957.8,331,2831.7,4795.1,947.2,947.2,0,4816.5,0,normal
83839,3.64,3.49,3.17,21,1,20,100,0,0,0,0,0,7957.8,846.4,2651.3,4460,947.2,947.2,0,4996.8,0,normal
9355,2.94,2.8,2.88,21,2,19,100,0,0,0,0,0,7957.8,335.1,2831,4791.7,947.2,947.2,0,4817.1,0,normal
82731,2.35,2.7,2.79,21,3,18,100,0,0,0,0,0,7957.8,902.8,2597.3,4457.7,947.2,947.2,0,5050.9,0,normal
34949,2.96,3.07,3.1,21,1,20,92.3,7.7,0,0,0,0,7957.8,123.8,3186.6,4647.4,947.2,947,0.3,4455.3,36,normal
70724,2.89,3.29,13.98,21,1,20,66.7,33.3,0,0,0,0,7957.8,915.2,2707,4335.5,947.2,947.2,0,4922,0,normal
80053,2.59,2.61,2.6,21,1,20,100,0,0,0,0,0,7957.8,991.3,2514.4,4452.1,947.2,947.2,0,5133.6,0,normal
7655,2.75,2.88,2.95,21,2,19,100,0,0,0,0,0,7957.8,532.7,2762.8,4662.3,947.2,947.2,0,4885.4,0,normal
70878,3.41,3.4,12.38,21,1,20,100,0,0,0,0,0,7957.8,913.8,2708.3,4335.7,947.2,947.2,0,4920.8,0,normal
10657,3.98,3.2,2.99,21,1,20,100,0,0,0,0,0,7957.8,333.3,2830.9,4793.6,947.2,947.2,0,4817.3,0,normal
41362,4.79,6.76,7.12,21,1,20,70,30,0,0,0,0,7957.8,126.7,4222.1,3609,947.2,946.5,0.8,3419.8,0,normal
40469,3.4,5.2,7.12,21,1,20,100,0,0,0,0,0,7957.8,125.7,4183.2,3648.8,947.2,946.5,0.8,3458.6,0,normal
9166,2.86,2.79,2.89,21,1,20,100,0,0,0,0,0,7957.8,335.3,2831,4791.4,947.2,947.2,0,4817.1,0,normal
34528,2.85,3.09,3.08,21,1,20,0,3.8,0,96.2,0,0,7957.8,132.5,3168.1,4657.2,947.2,947,0.3,4473.8,0,normal
67730,3.14,3.17,3.68,21,1,20,100,0,0,0,0,0,7957.8,538.3,3358.1,4061.3,947.2,947.2,0,4282.1,0,normal
31083,3.67,3.56,3.49,21,2,19,100,0,0,0,0,0,7957.8,138.5,3019.7,4799.5,947.2,947,0.3,4622.2,0,normal
80325,3.02,2.83,2.7,21,1,20,100,0,0,0,0,0,7957.8,990.1,2514.9,4452.8,947.2,947.2,0,5133.1,0,normal
6585,2.93,3.14,3.07,21,1,20,100,0,0,0,0,0,7957.8,667.9,2754.1,4535.8,947.2,947.2,0,4894.1,0,normal
34403,3.82,3.25,3.13,21,2,19,100,0,0,0,0,0,7957.8,145.7,3160.5,4651.5,947.2,947,0.3,4481.3,0,normal
54772,2.01,5.72,20.59,21,1,20,100,0,0,0,0,0,7957.8,1026.1,2970.6,3961.1,947.2,946.7,0.5,4675.7,0,normal
81626,2.65,2.42,2.57,21,1,20,100,0,0,0,0,0,7957.8,907.6,2595.1,4455.1,947.2,947.2,0,5053.1,0,normal
78385,1.92,2.62,2.57,21,2,19,100,0,0,0,0,0,7957.8,1076.8,2447.4,4433.5,947.2,947.2,0,5200.5,0,normal
81485,1.74,2.27,2.55,21,1,20,90.9,0,0,0,0,9.1,7957.8,907.7,2595.1,4455,947.2,947.2,0,5053,0,normal
82793,3.53,2.93,2.86,21,2,19,50,50,0,0,0,0,7957.8,902.6,2597.4,4457.8,947.2,947.2,0,5050.8,0,normal
79360,3.01,2.74,2.6,21,1,20,100,0,0,0,0,0,7957.8,1055.3,2451.4,4451,947.2,947.2,0,5196.5,0,normal
10320,2.73,2.99,2.91,21,2,19,100,0,0,0,0,0,7957.8,335.2,2829.5,4793,947.2,947.2,0,4818.7,0,normal
83709,3.28,3.33,3.08,21,1,20,100,0,0,0,0,0,7957.8,842.7,2655.5,4459.6,947.2,947.2,0,4992.7,0,normal
8908,2.09,2.68,2.9,21,2,19,100,0,0,0,0,0,7957.8,335.8,2830.9,4791,947.2,947.2,0,4817.2,0,normal
67398,3.77,3.23,3.91,21,2,19,0,0,0,100,0,0,7957.8,540.5,3356.4,4060.9,947.2,947.2,0,4283.8,0,normal
36756,2.93,3.63,4.75,21,1,20,81.8,18.2,0,0,0,0,7957.8,142,3595.4,4220.4,947.2,946.7,0.5,4046.5,0,normal
9196,2.66,2.74,2.88,21,1,20,100,0,0,0,0,0,7957.8,335.3,2831,4791.4,947.2,947.2,0,4817.2,0,normal
73801,2.51,2.72,3.22,21,1,20,100,0,0,0,0,0,7957.8,506.7,2932.3,4518.7,947.2,947.2,0,4697.1,0,normal
5012,2.08,2.75,3.1,21,1,20,100,0,0,0,0,0,7957.8,643.9,2752.7,4561.1,947.2,947.2,0,4895.4,0,normal
6405,3.3,3.08,3.04,21,1,20,90,0,0,0,0,10,7957.8,668.7,2753.6,4535.5,947.2,947.2,0,4894.6,0,normal
2243,2.66,2.92,2.96,21,1,20,66.7,33.3,0,0,0,0,7957.8,832.9,2656.3,4468.6,947.2,947.2,0,4991.9,0,normal
2074,2.93,3.09,3.01,21,1,20,100,0,0,0,0,0,7957.8,833.3,2656.2,4468.2,947.2,947.2,0,4991.9,0,normal
339,2.19,2.15,2.5,21,2,19,100,0,0,0,0,0,7957.8,837.8,2655,4464.9,947.2,947.2,0,4993.1,0,normal
7816,3.79,3.31,3.11,21,1,20,100,0,0,0,0,0,7957.8,476.8,2818.3,4662.7,947.2,947.2,0,4829.9,0,normal
78191,2.75,3.05,2.65,21,1,20,100,0,0,0,0,0,7957.8,1078.2,2446.6,4433,947.2,947.2,0,5201.3,0,normal
6322,2.86,2.95,3,21,2,19,75,25,0,0,0,0,7957.8,668.2,2754.2,4535.4,947.2,947.2,0,4893.9,0,normal
33662,2.83,3.12,3.22,21,4,17,0,0,0,100,0,0,7957.8,116.7,3129.1,4711.9,947.2,947,0.3,4512.8,0,normal
72822,2.85,2.95,4.23,21,2,19,100,0,0,0,0,0,7957.8,515,2926.1,4516.6,947.2,947.2,0,4703.3,0,normal
32594,3.3,3.56,3.4,21,4,17,50,50,0,0,0,0,7957.8,127.2,3081.5,4749,947.2,947,0.3,4560.4,0,normal
5109,3.16,3,3.16,21,2,19,100,0,0,0,0,0,7957.8,641.8,2754.2,4561.7,947.2,947.2,0,4893.9,0,normal
71562,2.42,2.68,7.31,21,2,19,100,0,0,0,0,0,7957.8,911.8,2709.2,4336.8,947.2,947.2,0,4919.9,0,normal
42092,13.07,10.86,9.15,21,1,20,100,0,0,0,0,0,7957.8,126.7,4248.3,3582.7,947.2,946.5,0.8,3393.5,110,normal
74308,2.57,2.7,2.99,21,1,20,100,0,0,0,0,0,7957.8,501.7,2936.6,4519.5,947.2,947.2,0,4692.8,0,normal
70242,3.77,4.98,21.56,21,1,20,100,0,0,0,0,0,7957.8,992,2631.1,4334.7,947.2,947.2,0,4998,0,normal
84205,2.49,2.68,2.9,21,1,20,100,0,0,0,0,0,7957.8,846.7,2650.4,4460.7,947.2,947.2,0,4997.7,0,normal
1207,3.4,3.36,3.05,21,1,20,100,0,0,0,0,0,7957.8,835.9,2655.3,4466.6,947.2,947.2,0,4992.8,0,normal
11636,2.7,2.96,2.95,21,1,20,92.3,7.7,0,0,0,0,7957.8,330.1,2832.2,4795.4,947.2,947.2,0,4815.9,0,normal
33809,2.91,3.02,3.16,21,1,20,100,0,0,0,0,0,7957.8,117,3135.8,4705,947.2,947,0.3,4506.1,0,normal
82507,3,3.04,2.89,21,2,19,100,0,0,0,0,0,7957.8,905.6,2595.3,4456.9,947.2,947.2,0,5052.8,0,normal
68839,460.52,222.49,87.94,20,1,19,21.2,9.1,0,69.7,0,0,7957.8,1772.5,1858.6,4326.7,947.2,947.2,0,5775.6,0,normal
66358,2.49,3.19,5.42,21,1,20,100,0,0,0,0,0,7957.8,573.9,3345,4038.9,947.2,947.2,0,4295.3,0,normal
58955,2.35,3.14,5.14,21,5,16,100,0,0,0,0,0,7957.8,1480.7,2521,3956.1,947.2,947.2,0,5119.6,0,normal
7798,4.17,3.35,3.11,21,1,20,100,0,0,0,0,0,7957.8,477.7,2817.4,4662.6,947.2,947.2,0,4830.8,0,normal
84431,2.75,2.78,2.9,21,1,20,100,0,0,0,0,0,7957.8,845.5,2651.3,4461,947.2,947.2,0,4996.9,0,normal
41620,3.33,6.59,7.21,21,1,20,100,0,0,0,0,0,7957.8,130.8,4233.9,3593.1,947.2,946.5,0.8,3408,0,normal
6075,3.17,2.89,3,21,1,20,72.7,27.3,0,0,0,0,7957.8,636.5,2757.6,4563.6,947.2,947.2,0,4890.5,0,corruption
30206,4.43,4.87,3.53,21,5,16,100,0,0,0,0,0,7957.8,770.4,2380.1,4807.3,947.2,947.2,0,5261.8,0,normal
63321,2.91,4.34,61.54,21,1,20,100,0,0,0,0,0,7957.8,726,3197.9,4033.8,947.2,947.2,0,4442,0,normal
6226,2.84,3,3.03,21,1,20,100,0,0,0,0,0,7957.8,670,2752.9,4534.9,947.2,947.2,0,4895.3,0,normal
54100,5.64,34.03,40.02,21,1,20,100,0,0,0,0,0,7957.8,1177.9,2845.5,3934.4,947.2,946.7,0.5,4800.6,0,normal
73557,3.25,2.75,3.38,21,1,20,66.7,33.3,0,0,0,0,7957.8,512.4,2927.4,4517.9,947.2,947.2,0,4702,0,normal
59148,3.15,3.12,4.74,21,1,20,100,0,0,0,0,0,7957.8,1484.3,2516.6,3956.8,947.2,947.2,0,5123.5,0,normal
37817,4,5.12,5.54,21,1,20,71.4,28.6,0,0,0,0,7957.8,678.8,3927.9,3351.1,947.2,946.5,0.8,3714,0,corruption
70111,2.22,5.72,24.37,21,1,20,100,0,0,0,0,0,7957.8,997.8,2625.5,4334.5,947.2,947.2,0,5003.6,0,normal
54105,5.19,33.46,39.8,21,1,20,87.5,12.5,0,0,0,0,7957.8,1176.2,2846.5,3935.1,947.2,946.7,0.5,4799.6,0,normal
9870,2.55,2.67,2.75,21,1,20,100,0,0,0,0,0,7957.8,334.1,2831.2,4792.4,947.2,947.2,0,4816.9,0,normal
85577,4.12,3.34,3.12,21,1,20,6.9,0,0,93.1,0,0,7957.8,839.6,2654.8,4463.3,947.2,947.2,0,4993.3,0,normal
65178,3.27,3.28,11,21,1,20,100,0,0,0,0,0,7957.8,578,3343.1,4036.7,947.2,947.2,0,4297.1,0,normal
67327,2.97,3.08,3.93,21,1,20,100,0,0,0,0,0,7957.8,542.2,3354.7,4060.8,947.2,947.2,0,4285.5,0,normal
37839,3.66,4.95,5.47,21,1,20,63.6,27.3,0,0,0,9.1,7957.8,621.6,3929.6,3406.6,947.2,946.5,0.8,3712.4,0,corruption
39347,10.75,14.79,11.97,21,2,19,50,25,0,0,0,25,7957.8,285.6,4050.8,3621.3,947.2,946.5,0.8,3591.1,57,normal
6587,2.93,3.14,3.07,21,1,20,100,0,0,0,0,0,7957.8,668.2,2753.8,4535.8,947.2,947.2,0,4894.4,0,normal
64326,2.42,2.67,22.63,21,1,20,100,0,0,0,0,0,7957.8,580.8,3341.5,4035.4,947.2,947.2,0,4298.3,0,normal
81710,3.52,2.71,2.65,21,2,19,100,0,0,0,0,0,7957.8,908,2594.6,4455.2,947.2,947.2,0,5053.6,0,normal
73825,2.35,2.68,3.19,21,1,20,0,0,0,100,0,0,7957.8,506.4,2932.5,4518.8,947.2,947.2,0,4696.9,0,normal
71866,3.05,3.83,6.54,21,2,19,0,0,0,100,0,0,7957.8,894.1,2725.3,4338.3,947.2,947.2,0,4903.7,0,normal
77440,3.28,3.14,1.93,21,1,20,100,0,0,0,0,0,7957.8,1152.6,2373.7,4431.5,947.2,947.2,0,5274.2,0,normal
6166,3.97,3.17,3.08,21,1,20,26.7,6.7,0,66.7,0,0,7957.8,672,2752.7,4533.1,947.2,947.2,0,4895.5,0,corruption
78093,2.99,3.21,2.66,21,1,20,100,0,0,0,0,0,7957.8,1077.2,2447.7,4432.8,947.2,947.2,0,5200.2,0,normal
69019,25.39,122.95,72.89,21,1,20,100,0,0,0,0,0,7957.8,1005.4,2619.9,4332.5,947.2,947.2,0,5009.1,0,normal
2080,2.78,3.06,3,21,1,20,100,0,0,0,0,0,7957.8,833.1,2656.4,4468.3,947.2,947.2,0,4991.7,0,normal
81588,2.59,2.37,2.56,21,1,20,100,0,0,0,0,0,7957.8,908.3,2594.4,4455.1,947.2,947.2,0,5053.6,0,normal
3334,3.94,3.64,3.31,21,1,20,78.6,14.3,0,0,0,7.1,7957.8,626.6,2748.9,4582.2,947.2,947.2,0,4899.2,0,corruption
81482,1.54,2.24,2.54,21,1,20,100,0,0,0,0,0,7957.8,907.8,2595,4454.9,947.2,947.2,0,5053,0,normal
72762,3.02,3,4.33,21,2,19,100,0,0,0,0,0,7957.8,576.8,2864.4,4516.5,947.2,947.2,0,4765,0,normal
70251,3.55,4.91,21.45,21,1,20,100,0,0,0,0,0,7957.8,992.5,2630.5,4334.7,947.2,947.2,0,4998.5,0,normal
6040,3.31,2.88,3,21,1,20,100,0,0,0,0,0,7957.8,637.2,2756.4,4564.1,947.2,947.2,0,4891.8,0,normal
82799,3.33,2.9,2.85,21,1,20,87.5,12.5,0,0,0,0,7957.8,903.5,2596.4,4457.8,947.2,947.2,0,5051.7,0,normal
5800,2.43,2.83,3.05,21,2,19,100,0,0,0,0,0,7957.8,638.1,2756.3,4563.3,947.2,947.2,0,4891.8,0,normal
2175,2.58,2.99,2.98,21,1,20,100,0,0,0,0,0,7957.8,832.3,2657,4468.4,947.2,947.2,0,4991.1,0,normal
7681,2.51,2.81,2.93,21,1,20,100,0,0,0,0,0,7957.8,532.6,2762.7,4662.4,947.2,947.2,0,4885.5,0,normal
4269,3.48,3.55,3.4,21,1,20,100,0,0,0,0,0,7957.8,648.7,2750.1,4559,947.2,947.2,0,4898.1,0,normal
39098,36.98,23.99,13.49,21,2,19,100,0,0,0,0,0,7957.8,308.3,4041.5,3607.9,947.2,946.5,0.8,3600.3,0,normal
57717,7.66,10.21,9.49,21,1,20,92.9,0,0,7.1,0,0,7957.8,1316.6,2729.5,3911.6,947.2,947.2,0,4926,0,normal
40744,4.79,5.92,6.97,21,1,20,100,0,0,0,0,0,7957.8,126,4196.1,3635.7,947.2,946.5,0.8,3445.8,0,normal
82996,2.43,2.8,2.83,21,2,19,100,0,0,0,0,0,7957.8,844.1,2655.5,4458.1,947.2,947.2,0,4992.6,0,normal
34357,3.4,3.03,3.06,21,1,20,100,0,0,0,0,0,7957.8,123.6,3159.6,4674.5,947.2,947,0.3,4482.3,0,normal
83214,2.4,2.55,2.72,21,1,20,91.7,8.3,0,0,0,0,7957.8,845,2654.3,4458.5,947.2,947.2,0,4993.8,0,normal
71007,2.43,3.16,11.16,21,1,20,100,0,0,0,0,0,7957.8,912.5,2709.3,4335.9,947.2,947.2,0,4919.8,0,normal
86263,2.04,2.43,2.73,21,4,17,100,0,0,0,0,0,7957.8,841.5,2652,4464.3,947.2,947.2,0,4996.2,0,normal
30293,4.24,4.61,3.55,21,3,18,100,0,0,0,0,0,7957.8,755,2390.6,4812.2,947.2,947.2,0,5251.3,0,normal
40302,13.16,7.24,8.04,21,1,20,66.7,33.3,0,0,0,0,7957.8,158.2,4136,3663.6,947.2,946.5,0.8,3505.9,3,normal
38113,9,8.75,6.99,21,1,20,0,100,0,0,0,0,7957.8,449.2,3938.5,3570.1,947.2,946.5,0.8,3703.3,10,normal
66888,2.95,3.21,4.48,21,1,20,100,0,0,0,0,0,7957.8,547.3,3350.4,4060.1,947.2,947.2,0,4289.8,0,normal
34710,3.8,3.46,3.22,21,1,20,100,0,0,0,0,0,7957.8,115.9,3176.4,4665.4,947.2,947,0.3,4465.5,0,normal
